timestamp,total_hourly_person,hour,total_hourly_sitting,total_sitting_duration,hourly_sitting_index,date,temperature_x,precipiation_amount_x,precipitation_chance_x,percent_cloud_cover_x,percent_humidity_x,conditions_x,conditions_2_x,temperature_y,precipiation_amount_y,precipitation_chance_y,percent_cloud_cover_y,percent_humidity_y,conditions_y,conditions_2_y
2024-07-23 21:00:00,0,21,0.0,0.0,,07/23/2024,52.7,0.0,0.0,21.6,75.13,Partially cloudy,Cloudy,52.7,0.0,0.0,21.6,75.13,Partially cloudy,Cloudy
2024-07-23 22:00:00,1,22,0.0,0.0,0.0,07/23/2024,51.5,0.0,0.0,18.2,76.11,Clear,Clear,51.5,0.0,0.0,18.2,76.11,Clear,Clear
2024-07-23 23:00:00,0,23,0.0,0.0,,07/23/2024,49.3,0.0,0.0,64.1,81.87,Partially cloudy,Cloudy,49.3,0.0,0.0,64.1,81.87,Partially cloudy,Cloudy
2024-07-24 00:00:00,0,0,0.0,0.0,,07/24/2024,45.9,0.0,0.0,100.0,88.75,Overcast,Cloudy,45.9,0.0,0.0,100.0,88.75,Overcast,Cloudy
2024-07-24 01:00:00,0,1,0.0,0.0,,07/24/2024,44.2,0.0,0.0,100.0,92.65,Overcast,Cloudy,44.2,0.0,0.0,100.0,92.65,Overcast,Cloudy
2024-07-24 02:00:00,0,2,0.0,0.0,,07/24/2024,42.7,0.0,0.0,100.0,94.7,Overcast,Cloudy,42.7,0.0,0.0,100.0,94.7,Overcast,Cloudy
2024-07-24 03:00:00,0,3,0.0,0.0,,07/24/2024,42.4,0.0,0.0,100.0,93.06,Overcast,Cloudy,42.4,0.0,0.0,100.0,93.06,Overcast,Cloudy
2024-07-24 04:00:00,0,4,0.0,0.0,,07/24/2024,42.1,0.0,0.0,100.0,93.46,Overcast,Cloudy,42.1,0.0,0.0,100.0,93.46,Overcast,Cloudy
2024-07-24 05:00:00,0,5,0.0,0.0,,07/24/2024,41.7,0.0,0.0,100.0,94.28,Overcast,Cloudy,41.7,0.0,0.0,100.0,94.28,Overcast,Cloudy
2024-07-24 06:00:00,0,6,0.0,0.0,,07/24/2024,41.5,0.0,0.0,10.0,95.25,Clear,Clear,41.5,0.0,0.0,10.0,95.25,Clear,Clear
2024-07-24 07:00:00,0,7,0.0,0.0,,07/24/2024,41.8,0.0,0.0,63.4,93.08,Partially cloudy,Cloudy,41.8,0.0,0.0,63.4,93.08,Partially cloudy,Cloudy
2024-07-24 08:00:00,0,8,0.0,0.0,,07/24/2024,44.2,0.0,0.0,11.2,92.65,Clear,Clear,44.2,0.0,0.0,11.2,92.65,Clear,Clear
2024-07-24 09:00:00,0,9,0.0,0.0,,07/24/2024,49.6,0.0,0.0,80.0,81.63,Partially cloudy,Cloudy,49.6,0.0,0.0,80.0,81.63,Partially cloudy,Cloudy
2024-07-24 10:00:00,0,10,0.0,0.0,,07/24/2024,54.2,0.0,0.0,100.0,72.78,Overcast,Cloudy,54.2,0.0,0.0,100.0,72.78,Overcast,Cloudy
2024-07-24 11:00:00,9,11,0.0,0.0,0.0,07/24/2024,55.9,0.0,0.0,57.5,73.91,Partially cloudy,Cloudy,55.9,0.0,0.0,57.5,73.91,Partially cloudy,Cloudy
2024-07-24 12:00:00,4,12,1.0,0.0,25.0,07/24/2024,57.0,0.0,0.0,59.3,76.84,Partially cloudy,Cloudy,57.0,0.0,0.0,59.3,76.84,Partially cloudy,Cloudy
2024-07-24 13:00:00,13,13,4.0,12.033333333333331,30.77,07/24/2024,56.9,0.0,0.0,35.4,79.36,Partially cloudy,Cloudy,56.9,0.0,0.0,35.4,79.36,Partially cloudy,Cloudy
2024-07-24 14:00:00,17,14,4.0,62.63333333333333,23.53,07/24/2024,58.6,0.0,0.0,67.6,79.76,Partially cloudy,Cloudy,58.6,0.0,0.0,67.6,79.76,Partially cloudy,Cloudy
2024-07-24 15:00:00,14,15,6.0,111.58333333333334,42.86,07/24/2024,57.2,0.067,100.0,88.4,87.94,"Rain, Partially cloudy",Rainy,57.2,0.067,100.0,88.4,87.94,"Rain, Partially cloudy",Rainy
2024-07-24 16:00:00,19,16,12.0,103.21666666666668,63.16,07/24/2024,58.7,0.0,0.0,80.1,81.86,Partially cloudy,Cloudy,58.7,0.0,0.0,80.1,81.86,Partially cloudy,Cloudy
2024-07-24 17:00:00,27,17,16.0,58.2,59.26,07/24/2024,58.0,0.0,0.0,97.4,81.21,Overcast,Cloudy,58.0,0.0,0.0,97.4,81.21,Overcast,Cloudy
2024-07-24 18:00:00,2,18,0.0,0.0,0.0,07/24/2024,56.7,0.0,0.0,73.3,81.87,Partially cloudy,Cloudy,56.7,0.0,0.0,73.3,81.87,Partially cloudy,Cloudy
2024-07-24 19:00:00,3,19,0.0,0.0,0.0,07/24/2024,56.1,0.0,0.0,100.0,84.74,Overcast,Cloudy,56.1,0.0,0.0,100.0,84.74,Overcast,Cloudy
2024-07-24 20:00:00,8,20,2.0,1.05,25.0,07/24/2024,55.1,0.0,0.0,100.0,89.86,Overcast,Cloudy,55.1,0.0,0.0,100.0,89.86,Overcast,Cloudy
2024-07-24 21:00:00,4,21,0.0,0.0,0.0,07/24/2024,55.4,0.087,100.0,51.6,87.76,"Rain, Partially cloudy",Rainy,55.4,0.08700000000000001,100.0,51.6,87.76,"Rain, Partially cloudy",Rainy
2024-07-24 22:00:00,6,22,1.0,7.133333333333334,16.67,07/24/2024,54.5,0.0,0.0,6.9,90.76,Clear,Clear,54.5,0.0,0.0,6.9,90.76,Clear,Clear
2024-07-24 23:00:00,5,23,0.0,0.0,0.0,07/24/2024,55.2,0.0,0.0,63.1,90.42,Partially cloudy,Cloudy,55.2,0.0,0.0,63.1,90.42,Partially cloudy,Cloudy
2024-07-25 00:00:00,4,0,0.0,0.0,0.0,07/25/2024,54.7,0.0,0.0,70.9,90.73,Partially cloudy,Cloudy,54.7,0.0,0.0,70.9,90.73,Partially cloudy,Cloudy
2024-07-25 01:00:00,5,1,0.0,0.0,0.0,07/25/2024,55.0,0.0,0.0,92.0,88.66,Overcast,Cloudy,55.0,0.0,0.0,92.0,88.66,Overcast,Cloudy
2024-07-25 02:00:00,2,2,0.0,0.0,0.0,07/25/2024,53.1,0.0,0.0,96.8,94.82,Overcast,Cloudy,53.1,0.0,0.0,96.8,94.82,Overcast,Cloudy
2024-07-25 03:00:00,4,3,0.0,0.0,0.0,07/25/2024,53.9,0.038,100.0,72.6,91.35,"Rain, Partially cloudy",Rainy,53.9,0.038,100.0,72.6,91.35,"Rain, Partially cloudy",Rainy
2024-07-25 04:00:00,6,4,0.0,0.0,0.0,07/25/2024,54.6,0.0,0.0,66.7,93.73,Partially cloudy,Cloudy,54.6,0.0,0.0,66.7,93.73,Partially cloudy,Cloudy
2024-07-25 05:00:00,3,5,0.0,0.0,0.0,07/25/2024,53.5,0.0,0.0,99.2,93.65,Overcast,Cloudy,53.5,0.0,0.0,99.2,93.65,Overcast,Cloudy
2024-07-25 06:00:00,0,6,0.0,0.0,,07/25/2024,53.0,0.0,0.0,72.6,89.23,Partially cloudy,Cloudy,53.0,0.0,0.0,72.6,89.23,Partially cloudy,Cloudy
2024-07-25 07:00:00,1,7,0.0,0.0,0.0,07/25/2024,52.9,0.0,0.0,53.3,95.88,Partially cloudy,Cloudy,52.9,0.0,0.0,53.3,95.88,Partially cloudy,Cloudy
2024-07-25 08:00:00,3,8,0.0,0.0,0.0,07/25/2024,55.2,0.0,0.0,33.2,93.85,Partially cloudy,Cloudy,55.2,0.0,0.0,33.2,93.85,Partially cloudy,Cloudy
2024-07-25 09:00:00,19,9,11.0,98.28333333333332,57.89,07/25/2024,56.5,0.003,100.0,94.2,96.63,"Rain, Overcast",Rainy,56.5,0.003,100.0,94.2,96.63,"Rain, Overcast",Rainy
2024-07-25 10:00:00,15,10,12.0,120.25,80.0,07/25/2024,58.4,0.0,0.0,12.8,92.55,Clear,Clear,58.4,0.0,0.0,12.8,92.55,Clear,Clear
2024-07-25 11:00:00,20,11,3.0,20.28333333333333,15.0,07/25/2024,59.0,0.0,0.0,79.3,88.69,Partially cloudy,Cloudy,59.0,0.0,0.0,79.3,88.69,Partially cloudy,Cloudy
2024-07-25 12:00:00,7,12,0.0,0.0,0.0,07/25/2024,61.0,0.0,0.0,94.2,82.49,Overcast,Cloudy,61.0,0.0,0.0,94.2,82.49,Overcast,Cloudy
2024-07-25 13:00:00,28,13,12.0,79.48333333333333,42.86,07/25/2024,60.9,0.0,0.0,38.5,78.79,Partially cloudy,Cloudy,60.9,0.0,0.0,38.5,78.79,Partially cloudy,Cloudy
2024-07-25 14:00:00,4,14,0.0,0.0,0.0,07/25/2024,63.3,0.0,0.0,0.4,68.33,Clear,Clear,63.3,0.0,0.0,0.4,68.33,Clear,Clear
2024-07-25 15:00:00,12,15,5.0,9.05,41.67,07/25/2024,64.6,0.06,100.0,55.1,56.88,"Rain, Partially cloudy",Rainy,64.6,0.06,100.0,55.1,56.88,"Rain, Partially cloudy",Rainy
2024-07-25 16:00:00,5,16,4.0,29.816666666666663,80.0,07/25/2024,61.3,0.0,0.0,5.7,76.45,Clear,Clear,61.3,0.0,0.0,5.7,76.45,Clear,Clear
2024-07-25 17:00:00,3,17,0.0,0.0,0.0,07/25/2024,56.5,0.0,0.0,26.5,92.92,Partially cloudy,Cloudy,56.5,0.0,0.0,26.5,92.92,Partially cloudy,Cloudy
2024-07-25 18:00:00,4,18,1.0,0.0,25.0,07/25/2024,55.6,0.0,0.0,94.2,95.57,Overcast,Cloudy,55.6,0.0,0.0,94.2,95.57,Overcast,Cloudy
2024-07-25 19:00:00,2,19,0.0,0.0,0.0,07/25/2024,55.7,0.0,0.0,100.0,96.9,Overcast,Cloudy,55.7,0.0,0.0,100.0,96.9,Overcast,Cloudy
2024-07-25 20:00:00,0,20,0.0,0.0,,07/25/2024,55.8,0.0,0.0,100.0,97.6,Overcast,Cloudy,55.8,0.0,0.0,100.0,97.6,Overcast,Cloudy
2024-07-25 21:00:00,0,21,0.0,0.0,,07/25/2024,54.8,0.222,100.0,94.2,98.02,"Rain, Overcast",Rainy,54.8,0.222,100.0,94.2,98.02,"Rain, Overcast",Rainy
2024-07-25 22:00:00,2,22,0.0,0.0,0.0,07/25/2024,54.8,0.0,0.0,100.0,98.34,Overcast,Cloudy,54.8,0.0,0.0,100.0,98.34,Overcast,Cloudy
2024-07-25 23:00:00,0,23,0.0,0.0,,07/25/2024,54.3,0.0,0.0,100.0,98.48,Overcast,Cloudy,54.3,0.0,0.0,100.0,98.48,Overcast,Cloudy
2024-07-26 00:00:00,1,0,0.0,0.0,0.0,07/26/2024,53.5,0.0,0.0,59.3,98.5,Partially cloudy,Cloudy,53.5,0.0,0.0,59.3,98.5,Partially cloudy,Cloudy
2024-07-26 01:00:00,2,1,0.0,0.0,0.0,07/26/2024,53.7,0.0,0.0,82.1,98.96,Partially cloudy,Cloudy,53.7,0.0,0.0,82.1,98.96,Partially cloudy,Cloudy
2024-07-26 02:00:00,3,2,0.0,0.0,0.0,07/26/2024,54.2,0.0,0.0,76.0,98.83,Partially cloudy,Cloudy,54.2,0.0,0.0,76.0,98.83,Partially cloudy,Cloudy
2024-07-26 03:00:00,1,3,0.0,0.0,0.0,07/26/2024,54.5,0.166,100.0,94.2,98.76,"Rain, Overcast",Rainy,54.5,0.166,100.0,94.2,98.76,"Rain, Overcast",Rainy
2024-07-26 04:00:00,2,4,0.0,0.0,0.0,07/26/2024,53.3,0.0,0.0,83.1,98.32,Partially cloudy,Cloudy,53.3,0.0,0.0,83.1,98.32,Partially cloudy,Cloudy
2024-07-26 05:00:00,3,5,0.0,0.0,0.0,07/26/2024,52.3,0.0,0.0,54.4,98.57,Partially cloudy,Cloudy,52.3,0.0,0.0,54.4,98.57,Partially cloudy,Cloudy
2024-07-26 06:00:00,1,6,0.0,0.0,0.0,07/26/2024,52.8,0.0,0.0,94.2,98.72,Overcast,Cloudy,52.8,0.0,0.0,94.2,98.72,Overcast,Cloudy
2024-07-26 07:00:00,0,7,0.0,0.0,,07/26/2024,51.4,0.0,0.0,38.8,98.56,Partially cloudy,Cloudy,51.4,0.0,0.0,38.8,98.56,Partially cloudy,Cloudy
2024-07-26 08:00:00,6,8,1.0,0.1166666666666666,16.67,07/26/2024,52.2,0.0,0.0,58.9,99.03,Partially cloudy,Cloudy,52.2,0.0,0.0,58.9,99.03,Partially cloudy,Cloudy
2024-07-26 09:00:00,5,9,0.0,0.0,0.0,07/26/2024,56.0,0.0,0.0,10.0,97.73,Clear,Clear,56.0,0.0,0.0,10.0,97.73,Clear,Clear
2024-07-26 10:00:00,7,10,0.0,0.0,0.0,07/26/2024,59.5,0.0,0.0,23.9,87.3,Partially cloudy,Cloudy,59.5,0.0,0.0,23.9,87.3,Partially cloudy,Cloudy
2024-07-26 11:00:00,10,11,0.0,0.0,0.0,07/26/2024,62.0,0.0,0.0,24.8,78.01,Partially cloudy,Cloudy,62.0,0.0,0.0,24.8,78.01,Partially cloudy,Cloudy
2024-07-26 12:00:00,15,12,0.0,0.0,0.0,07/26/2024,62.2,0.0,0.0,88.4,73.98,Partially cloudy,Cloudy,62.2,0.0,0.0,88.4,73.98,Partially cloudy,Cloudy
2024-07-26 13:00:00,8,13,0.0,0.0,0.0,07/26/2024,63.9,0.0,0.0,8.8,67.83,Clear,Clear,63.9,0.0,0.0,8.8,67.83,Clear,Clear
2024-07-26 14:00:00,15,14,0.0,0.0,0.0,07/26/2024,65.1,0.0,0.0,5.0,62.68,Clear,Clear,65.1,0.0,0.0,5.0,62.68,Clear,Clear
2024-07-26 15:00:00,8,15,0.0,0.0,0.0,07/26/2024,64.4,0.002,100.0,27.4,61.52,"Rain, Partially cloudy",Rainy,64.4,0.002,100.0,27.4,61.52,"Rain, Partially cloudy",Rainy
2024-07-26 16:00:00,12,16,0.0,0.0,0.0,07/26/2024,63.6,0.0,0.0,10.7,66.32,Clear,Clear,63.6,0.0,0.0,10.7,66.32,Clear,Clear
2024-07-26 17:00:00,4,17,0.0,0.0,0.0,07/26/2024,61.2,0.0,0.0,11.4,76.69,Clear,Clear,61.2,0.0,0.0,11.4,76.69,Clear,Clear
2024-07-26 18:00:00,9,18,0.0,0.0,0.0,07/26/2024,58.7,0.0,0.0,50.0,83.41,Partially cloudy,Cloudy,58.7,0.0,0.0,50.0,83.41,Partially cloudy,Cloudy
2024-07-26 19:00:00,3,19,0.0,0.0,0.0,07/26/2024,57.5,0.0,0.0,52.8,87.33,Partially cloudy,Cloudy,57.5,0.0,0.0,52.8,87.33,Partially cloudy,Cloudy
2024-07-26 20:00:00,2,20,0.0,0.0,0.0,07/26/2024,57.4,0.0,0.0,41.1,87.93,Partially cloudy,Cloudy,57.4,0.0,0.0,41.1,87.93,Partially cloudy,Cloudy
2024-07-26 21:00:00,1,21,0.0,0.0,0.0,07/26/2024,57.1,0.033,100.0,94.2,89.35,"Rain, Overcast",Rainy,57.1,0.033,100.0,94.2,89.35,"Rain, Overcast",Rainy
2024-07-26 22:00:00,1,22,0.0,0.0,0.0,07/26/2024,56.1,0.0,0.0,30.2,91.62,Partially cloudy,Cloudy,56.1,0.0,0.0,30.2,91.62,Partially cloudy,Cloudy
2024-07-26 23:00:00,1,23,0.0,0.0,0.0,07/26/2024,53.8,0.0,0.0,44.7,94.21,Partially cloudy,Cloudy,53.8,0.0,0.0,44.7,94.21,Partially cloudy,Cloudy
2024-07-27 00:00:00,0,0,0.0,0.0,,07/27/2024,53.4,0.0,0.0,26.7,96.72,Partially cloudy,Cloudy,53.4,0.0,0.0,26.7,96.72,Partially cloudy,Cloudy
2024-07-27 01:00:00,0,1,0.0,0.0,,07/27/2024,53.8,0.0,0.0,91.9,96.78,Overcast,Cloudy,53.8,0.0,0.0,91.9,96.78,Overcast,Cloudy
2024-07-27 02:00:00,0,2,0.0,0.0,,07/27/2024,53.5,0.0,0.0,100.0,96.98,Overcast,Cloudy,53.5,0.0,0.0,100.0,96.98,Overcast,Cloudy
2024-07-27 03:00:00,0,3,0.0,0.0,,07/27/2024,53.6,0.01,100.0,70.9,97.47,"Rain, Partially cloudy",Rainy,53.6,0.01,100.0,70.9,97.47,"Rain, Partially cloudy",Rainy
2024-07-27 04:00:00,0,4,0.0,0.0,,07/27/2024,53.8,0.0,0.0,100.0,98.04,Overcast,Cloudy,53.8,0.0,0.0,100.0,98.04,Overcast,Cloudy
2024-07-27 05:00:00,0,5,0.0,0.0,,07/27/2024,53.7,0.0,0.0,100.0,97.67,Overcast,Cloudy,53.7,0.0,0.0,100.0,97.67,Overcast,Cloudy
2024-07-27 06:00:00,0,6,0.0,0.0,,07/27/2024,53.0,0.0,0.0,64.9,98.07,Partially cloudy,Cloudy,53.0,0.0,0.0,64.9,98.07,Partially cloudy,Cloudy
2024-07-27 07:00:00,0,7,0.0,0.0,,07/27/2024,52.4,0.0,0.0,100.0,97.99,Overcast,Cloudy,52.4,0.0,0.0,100.0,97.99,Overcast,Cloudy
2024-07-27 08:00:00,0,8,0.0,0.0,,07/27/2024,53.4,0.0,0.0,10.8,97.93,Clear,Clear,53.4,0.0,0.0,10.8,97.93,Clear,Clear
2024-07-27 09:00:00,0,9,0.0,0.0,,07/27/2024,57.6,0.0,0.0,10.0,88.75,Clear,Clear,57.6,0.0,0.0,10.0,88.75,Clear,Clear
2024-07-27 10:00:00,0,10,0.0,0.0,,07/27/2024,61.7,0.0,0.0,32.1,74.5,Partially cloudy,Cloudy,61.7,0.0,0.0,32.1,74.5,Partially cloudy,Cloudy
2024-07-27 11:00:00,0,11,0.0,0.0,,07/27/2024,64.3,0.0,0.0,5.0,63.13,Clear,Clear,64.3,0.0,0.0,5.0,63.13,Clear,Clear
2024-07-27 12:00:00,1,12,0.0,0.0,0.0,07/27/2024,65.6,0.0,0.0,40.0,55.53,Partially cloudy,Cloudy,65.6,0.0,0.0,40.0,55.53,Partially cloudy,Cloudy
2024-07-27 13:00:00,2,13,0.0,0.0,0.0,07/27/2024,66.6,0.0,0.0,0.3,54.31,Clear,Clear,66.6,0.0,0.0,0.30000000000000004,54.31,Clear,Clear
2024-07-27 14:00:00,2,14,0.0,0.0,0.0,07/27/2024,67.0,0.0,0.0,4.2,53.27,Clear,Clear,67.0,0.0,0.0,4.2,53.27,Clear,Clear
2024-07-27 15:00:00,0,15,0.0,0.0,,07/27/2024,66.1,0.0,0.0,50.7,53.99,Partially cloudy,Cloudy,66.1,0.0,0.0,50.7,53.99,Partially cloudy,Cloudy
2024-07-27 16:00:00,3,16,0.0,0.0,0.0,07/27/2024,65.3,0.0,0.0,22.3,56.29,Partially cloudy,Cloudy,65.3,0.0,0.0,22.3,56.29,Partially cloudy,Cloudy
2024-07-27 17:00:00,6,17,0.0,0.0,0.0,07/27/2024,64.2,0.0,0.0,58.5,60.62,Partially cloudy,Cloudy,64.2,0.0,0.0,58.5,60.62,Partially cloudy,Cloudy
2024-07-27 18:00:00,0,18,0.0,0.0,,07/27/2024,62.6,0.0,0.0,94.2,63.28,Overcast,Cloudy,62.6,0.0,0.0,94.2,63.28,Overcast,Cloudy
2024-07-27 19:00:00,4,19,0.0,0.0,0.0,07/27/2024,59.9,0.0,0.0,2.1,70.08,Clear,Clear,59.9,0.0,0.0,2.1,70.08,Clear,Clear
2024-07-27 20:00:00,3,20,0.0,0.0,0.0,07/27/2024,58.3,0.0,0.0,1.8,73.75,Clear,Clear,58.3,0.0,0.0,1.8,73.75,Clear,Clear
2024-07-27 21:00:00,0,21,0.0,0.0,,07/27/2024,57.5,0.0,0.0,30.0,76.38,Partially cloudy,Cloudy,57.5,0.0,0.0,30.0,76.38,Partially cloudy,Cloudy
2024-07-27 22:00:00,2,22,0.0,0.0,0.0,07/27/2024,56.4,0.0,0.0,100.0,79.7,Overcast,Cloudy,56.4,0.0,0.0,100.0,79.7,Overcast,Cloudy
2024-07-27 23:00:00,1,23,0.0,0.0,0.0,07/27/2024,56.8,0.0,0.0,100.0,79.06,Overcast,Cloudy,56.8,0.0,0.0,100.0,79.06,Overcast,Cloudy
2024-07-28 00:00:00,3,0,0.0,0.0,0.0,07/28/2024,55.7,0.0,0.0,69.1,82.11,Partially cloudy,Cloudy,55.7,0.0,0.0,69.1,82.11,Partially cloudy,Cloudy
2024-07-28 01:00:00,1,1,0.0,0.0,0.0,07/28/2024,56.4,0.0,0.0,96.4,80.17,Overcast,Cloudy,56.4,0.0,0.0,96.4,80.17,Overcast,Cloudy
2024-07-28 02:00:00,2,2,0.0,0.0,0.0,07/28/2024,56.6,0.0,0.0,100.0,77.17,Overcast,Cloudy,56.6,0.0,0.0,100.0,77.17,Overcast,Cloudy
2024-07-28 03:00:00,3,3,0.0,0.0,0.0,07/28/2024,56.8,0.001,100.0,94.2,75.17,"Rain, Overcast",Rainy,56.8,0.001,100.0,94.2,75.17,"Rain, Overcast",Rainy
2024-07-28 04:00:00,0,4,0.0,0.0,,07/28/2024,55.6,0.0,0.0,90.8,84.14,Overcast,Cloudy,55.6,0.0,0.0,90.8,84.14,Overcast,Cloudy
2024-07-28 05:00:00,3,5,0.0,0.0,0.0,07/28/2024,55.9,0.0,0.0,45.9,81.56,Partially cloudy,Cloudy,55.9,0.0,0.0,45.9,81.56,Partially cloudy,Cloudy
2024-07-28 06:00:00,1,6,0.0,0.0,0.0,07/28/2024,55.2,0.0,0.0,88.4,79.81,Partially cloudy,Cloudy,55.2,0.0,0.0,88.4,79.81,Partially cloudy,Cloudy
2024-07-28 07:00:00,1,7,0.0,0.0,0.0,07/28/2024,54.0,0.0,0.0,27.5,82.55,Partially cloudy,Cloudy,54.0,0.0,0.0,27.5,82.55,Partially cloudy,Cloudy
2024-07-28 08:00:00,0,8,0.0,0.0,,07/28/2024,55.0,0.0,0.0,4.3,85.04,Clear,Clear,55.0,0.0,0.0,4.3,85.04,Clear,Clear
2024-07-28 09:00:00,2,9,0.0,0.0,0.0,07/28/2024,58.5,0.017,100.0,94.2,76.17,"Rain, Overcast",Rainy,58.5,0.017,100.0,94.2,76.17,"Rain, Overcast",Rainy
2024-07-28 10:00:00,0,10,0.0,0.0,,07/28/2024,57.4,0.0,0.0,19.7,91.26,Clear,Clear,57.4,0.0,0.0,19.7,91.26,Clear,Clear
2024-07-28 11:00:00,0,11,0.0,0.0,,07/28/2024,59.6,0.0,0.0,98.2,87.91,Overcast,Cloudy,59.6,0.0,0.0,98.2,87.91,Overcast,Cloudy
2024-07-28 12:00:00,17,12,11.0,13.683333333333334,64.71,07/28/2024,61.6,0.0,0.0,94.2,89.1,Overcast,Cloudy,61.6,0.0,0.0,94.2,89.1,Overcast,Cloudy
2024-07-28 13:00:00,10,13,1.0,0.2166666666666666,10.0,07/28/2024,66.1,0.0,0.0,31.4,76.24,Partially cloudy,Cloudy,66.1,0.0,0.0,31.4,76.24,Partially cloudy,Cloudy
2024-07-28 14:00:00,11,14,0.0,0.0,0.0,07/28/2024,64.0,0.0,0.0,2.5,84.53,Clear,Clear,64.0,0.0,0.0,2.5,84.53,Clear,Clear
2024-07-28 15:00:00,6,15,2.0,0.1666666666666666,33.33,07/28/2024,66.1,0.104,100.0,94.2,74.2,"Rain, Overcast",Rainy,66.1,0.10400000000000001,100.0,94.2,74.2,"Rain, Overcast",Rainy
2024-07-28 16:00:00,3,16,0.0,0.0,0.0,07/28/2024,66.6,0.0,0.0,97.8,68.76,Overcast,Cloudy,66.6,0.0,0.0,97.8,68.76,Overcast,Cloudy
2024-07-28 17:00:00,1,17,0.0,0.0,0.0,07/28/2024,66.3,0.0,0.0,99.9,70.48,Overcast,Cloudy,66.3,0.0,0.0,99.9,70.48,Overcast,Cloudy
2024-07-28 18:00:00,1,18,0.0,0.0,0.0,07/28/2024,66.0,0.0,0.0,94.2,71.89,Overcast,Cloudy,66.0,0.0,0.0,94.2,71.89,Overcast,Cloudy
2024-07-28 19:00:00,1,19,0.0,0.0,0.0,07/28/2024,61.2,0.0,0.0,91.8,90.87,Overcast,Cloudy,61.2,0.0,0.0,91.8,90.87,Overcast,Cloudy
2024-07-28 20:00:00,5,20,1.0,1.3,20.0,07/28/2024,60.5,0.0,0.0,4.2,96.0,Clear,Clear,60.5,0.0,0.0,4.2,96.0,Clear,Clear
2024-07-28 21:00:00,1,21,0.0,0.0,0.0,07/28/2024,60.3,0.362,100.0,69.1,94.68,"Rain, Partially cloudy",Rainy,60.3,0.362,100.0,69.1,94.68,"Rain, Partially cloudy",Rainy
2024-07-28 22:00:00,1,22,0.0,0.0,0.0,07/28/2024,60.3,0.0,0.0,4.7,92.41,Clear,Clear,60.3,0.0,0.0,4.7,92.41,Clear,Clear
2024-07-28 23:00:00,0,23,0.0,0.0,,07/28/2024,58.3,0.0,0.0,4.1,90.32,Clear,Clear,58.3,0.0,0.0,4.1,90.32,Clear,Clear
2024-07-29 00:00:00,0,0,0.0,0.0,,07/29/2024,57.6,0.0,0.0,54.2,88.75,Partially cloudy,Cloudy,57.6,0.0,0.0,54.2,88.75,Partially cloudy,Cloudy
2024-07-29 01:00:00,0,1,0.0,0.0,,07/29/2024,56.8,0.0,0.0,6.3,89.72,Clear,Clear,56.8,0.0,0.0,6.3,89.72,Clear,Clear
2024-07-29 02:00:00,0,2,0.0,0.0,,07/29/2024,56.4,0.0,0.0,69.6,87.12,Partially cloudy,Cloudy,56.4,0.0,0.0,69.6,87.12,Partially cloudy,Cloudy
2024-07-29 03:00:00,0,3,0.0,0.0,,07/29/2024,55.9,0.002,100.0,30.0,88.59,"Rain, Partially cloudy",Rainy,55.9,0.002,100.0,30.0,88.59,"Rain, Partially cloudy",Rainy
2024-07-29 04:00:00,0,4,0.0,0.0,,07/29/2024,56.2,0.0,0.0,100.0,89.33,Overcast,Cloudy,56.2,0.0,0.0,100.0,89.33,Overcast,Cloudy
2024-07-29 05:00:00,0,5,0.0,0.0,,07/29/2024,56.8,0.0,0.0,100.0,87.96,Overcast,Cloudy,56.8,0.0,0.0,100.0,87.96,Overcast,Cloudy
2024-07-29 06:00:00,1,6,0.0,0.0,0.0,07/29/2024,57.9,0.0,0.0,76.7,89.21,Partially cloudy,Cloudy,57.9,0.0,0.0,76.7,89.21,Partially cloudy,Cloudy
2024-07-29 07:00:00,1,7,0.0,0.0,0.0,07/29/2024,57.3,0.0,0.0,100.0,95.22,Overcast,Cloudy,57.3,0.0,0.0,100.0,95.22,Overcast,Cloudy
2024-07-29 08:00:00,1,8,0.0,0.0,0.0,07/29/2024,57.9,0.0,0.0,99.3,97.78,Overcast,Cloudy,57.9,0.0,0.0,99.3,97.78,Overcast,Cloudy
2024-07-29 09:00:00,10,9,3.0,21.450000000000003,30.0,07/29/2024,60.1,0.0,0.0,94.2,97.08,Overcast,Cloudy,60.1,0.0,0.0,94.2,97.08,Overcast,Cloudy
2024-07-29 10:00:00,3,10,0.0,0.0,0.0,07/29/2024,62.7,0.0,0.0,52.2,86.31,Partially cloudy,Cloudy,62.7,0.0,0.0,52.2,86.31,Partially cloudy,Cloudy
2024-07-29 11:00:00,3,11,0.0,0.0,0.0,07/29/2024,64.9,0.0,0.0,61.9,73.73,Partially cloudy,Cloudy,64.9,0.0,0.0,61.9,73.73,Partially cloudy,Cloudy
2024-07-29 12:00:00,5,12,0.0,0.0,0.0,07/29/2024,66.7,0.0,0.0,94.2,60.2,Overcast,Cloudy,66.7,0.0,0.0,94.2,60.2,Overcast,Cloudy
2024-07-29 13:00:00,7,13,0.0,0.0,0.0,07/29/2024,66.5,0.0,0.0,100.0,63.45,Overcast,Cloudy,66.5,0.0,0.0,100.0,63.45,Overcast,Cloudy
2024-07-29 14:00:00,6,14,1.0,1.7833333333333334,16.67,07/29/2024,64.9,0.0,0.0,100.0,67.12,Overcast,Cloudy,64.9,0.0,0.0,100.0,67.12,Overcast,Cloudy
